"Prefix","CH","X10","X.","High","Artist"
"1990",2,"-",1,55,"Metal Gurus"
"1990",2,"-",1,55,"Shut Up & Dance"
"1990",2,"-",1,55,"Cinderella"
"1990",2,"-",1,55,"Biz Markie"
"1990",1,"-",1,55,"Lush"
"1990",3,"-",2,56,"Simon Harris ft Daddy Freddy"
"1990",2,"-",2,56,"F A B ft MC Number 6"
"1990",3,"-",1,56,"A Homeboy, A Hippie & A Funki Dredd"
"1990",3,"-",1,56,"Bell Biv Devoe"
"1990",3,"-",1,56,"Shut Up & Dance"
"1990",3,"-",1,56,"Hijack"
"1990",3,"-",1,56,"Fantasy UFO"
"1990",2,"-",1,56,"Liquid Oxygen"
"1990",2,"-",1,56,"High"
"1990",2,"-",1,56,"David Grant"
"1990",2,"-",1,56,"The Fall"
"1990",2,"-",1,56,"The Christians"
"1990",1,"-",1,56,"808 State"
"1990",5,"-",1,57,"Phil Collins"
"1990",4,"-",1,57,"Peter Gabriel"
"1990",4,"-",1,57,"Youssou N’Dour & Peter Gabriel"
"1990",3,"-",1,57,"Deborah Harry"
"1990",3,"-",1,57,"Living In A Box"
"1990",3,"-",1,57,"G T O"
"1990",3,"-",1,57,"The Boys"
"1990",3,"-",1,57,"Ruby Turner"
"1990",2,"-",1,57,"The LA's"
"1990",2,"-",1,57,"Tribal House"
"1990",2,"-",1,57,"The Clash"
"1990",2,"-",1,57,"Claytown Troupe"
"1990",3,"-",2,58,"Andrew Ridgeley"
"1990",4,"-",1,58,"The Farm"
"1990",4,"-",1,58,"The Farm"
"1990",3,"-",1,58,"Movement 98 ft Carroll Thompson"
"1990",3,"-",1,58,"Fleetwood Mac"
"1990",2,"-",1,58,"She Rockers"
"1990",2,"-",1,58,"Chic"
"1990",2,"-",1,58,"Lord Tanamo"
"1990",2,"-",1,58,"Lenny Kravitz"
"1990",1,"-",1,58,"The Fall"
"1990",1,"-",1,58,"Beach Boys"
"1990",2,"-",2,59,"Shakin' Stevens"
"1990",4,"-",1,59,"Jeff Lynne"
"1990",3,"-",1,59,"Lloyd Cole"
"1990",3,"-",1,59,"Martika"
"1990",3,"-",1,59,"E-Zee Possee & Dr Mouthquake"
"1990",3,"-",1,59,"Halo James"
"1990",2,"-",1,59,"Luis Cobos ft Placido Domingo"
"1990",2,"-",1,59,"Strings Of Love"
"1990",2,"-",1,59,"Kick Squad"
"1990",1,"-",1,59,"Dread Zeppelin"
"1990",4,"-",1,60,"Candy Flip"
"1990",4,"-",1,60,"A Man Called Adam"
"1990",3,"-",1,60,"Titiyo"
"1990",2,"-",1,60,"Heart"
"1990",2,"-",1,60,"Richard Marx"
"1990",2,"-",1,60,"Richard Marx"
"1990",2,"-",1,60,"Grid"
"1990",2,"-",1,60,"Candy Dulfer"
"1990",2,"-",1,60,"It Bites"
"1990",2,"-",1,60,"Andy Taylor"
"1990",2,"-",1,60,"Ten City"
"1990",2,"-",1,60,"Shakin' Stevens"
"1990",2,"-",1,60,"The Darling Buds"
"1990",4,"-",1,61,"Eve Gallagher"
"1990",4,"-",1,61,"Bass-O-Matic"
"1990",3,"-",1,61,"Rolling Stones"
"1990",3,"-",1,61,"Jimi Hendrix"
"1990",2,"-",1,61,"Alannah Myles"
"1990",2,"-",1,61,"Dogs D'Amour"
"1990",2,"-",1,61,"B-52's"
"1990",2,"-",1,61,"They Might Be Giants"
"1990",2,"-",1,61,"Pack ft Nigel Benn"
"1990",2,"-",1,61,"3rd Bass"
"1990",2,"-",1,61,"Diana Brown & Barrie K Sharpe"
"1990",2,"-",1,61,"Cabaret Voltaire"
"1990",2,"-",1,61,"New Model Army"
"1990",1,"-",1,61,"Goodbye Mr Mackenzie"
"1990",1,"-",1,61,"Queensrÿche"
"1990",1,"-",1,61,"2 For Joy"
"1990",2,"-",2,62,"Adeva"
"1990",3,"-",1,62,"E-Zee Possee"
"1990",3,"-",1,62,"Mr Food"
"1990",3,"-",1,62,"Sinitta"
"1990",3,"-",1,62,"Janet Kay"
"1990",2,"-",1,62,"Jam On The Mutha"
"1990",2,"-",1,62,"River City People"
"1990",2,"-",1,62,"Kaoma"
"1990",1,"-",1,62,"Raze"
"1990",1,"-",1,62,"Championship Legend"
"1990",1,"-",1,62,"Pixies"
"1990",1,"-",1,62,"Rhythmatic"
"1990",1,"-",1,62,"Big Fun"
"1990",1,"-",1,62,"Slaughter"
"1990",3,"-",1,63,"Jay Mondi & The Livin' Bass"
"1990",3,"-",1,63,"Junior Giscombe"
"1990",2,"-",1,63,"Pogues & The Dubliners"
"1990",2,"-",1,63,"Pogues & The Dubliners"
"1990",2,"-",1,63,"Delage"
"1990",2,"-",1,63,"Tony Scott"
"1990",2,"-",1,63,"Tony Scott"
"1990",2,"-",1,63,"Elton John"
"1990",2,"-",1,63,"Double Dee ft Dany"
"1990",2,"-",1,63,"Blue Aeroplanes"
"1990",2,"-",1,63,"The Christians"
"1990",2,"-",1,63,"Beat System"
"1990",1,"-",1,63,"Doug Lazy"
"1990",2,"-",2,64,"Gary Clail On-U Sound System ft Bim Sherman"
"1990",4,"-",1,64,"Grid"
"1990",4,"-",1,64,"No Sweat"
"1990",2,"-",1,64,"Pogues"
"1990",2,"-",1,64,"Ice-T"
"1990",2,"-",1,64,"Cold Jam ft Grace"
"1990",2,"-",1,64,"Various Artists"
"1990",2,"-",1,65,"Quartz ft Stepz"
"1990",2,"-",1,65,"Heatwave"
"1990",2,"-",1,65,"Stranglers"
"1990",2,"-",1,65,"Joe Cocker"
"1990",2,"-",1,65,"BBG"
"1990",2,"-",1,65,"Kiss"
"1990",1,"-",1,65,"Fidelfatti ft Ronnette"
"1990",1,"-",1,65,"Oh Well"
"1990",3,"-",1,66,"Bass-O-Matic"
"1990",2,"-",1,66,"The Railway Children"
"1990",2,"-",1,66,"Lalah Hathaway"
"1990",2,"-",1,66,"World Party"
"1990",2,"-",1,66,"Midnight Oil"
"1990",2,"-",1,66,"Shooting Party"
"1990",2,"-",1,66,"Michaela"
"1990",2,"-",1,66,"Jagged Edge [UK]"
"1990",2,"-",1,66,"Gang Starr"
"1990",2,"-",1,66,"Paradox"
"1990",1,"-",1,66,"Suzanne Vega"
"1990",1,"-",1,66,"Courtney Pine & Carroll Thompson"
"1990",1,"-",1,66,"Kiss AMC"
"1990",1,"-",1,66,"F A B ft Aqua Marina"
"1990",3,"-",2,67,"Joanna Law"
"1990",2,"-",1,67,"Miki Howard"
"1990",2,"-",1,67,"A S A P"
"1990",1,"-",1,67,"Art Of Noise"
"1990",1,"-",1,67,"Iggy Pop"
"1990",1,"-",1,67,"Soho"
"1990",1,"-",1,67,"MC Tunes"
"1990",1,"-",1,67,"Quincy Jones ft Al B Sure, James Ingram, El DeBarge & Barry White"
"1990",2,"-",2,68,"Tingo Tango"
"1990",3,"-",1,68,"Little Caesar"
"1990",2,"-",1,68,"Hothouse Flowers"
"1990",2,"-",1,68,"Baby Ford"
"1990",2,"-",1,68,"Ben Liebrand"
"1990",2,"-",1,68,"The Railway Children"
"1990",2,"-",1,68,"Anita Baker"
"1990",1,"-",1,68,"Young Disciples"
"1990",1,"-",1,68,"Five Star"
"1990",1,"-",1,68,"Lonnie Gordon"
"1990",1,"-",1,68,"Singing Corner meets Donovan"
"1990",1,"-",1,68,"Dave Edmunds"
"1990",1,"-",1,68,"M X M"
"1990",1,"-",1,68,"The Railway Children"
"1990",1,"-",1,68,"ABC"
"1990",3,"-",1,69,"Hi Tek 3 ft Ya Kid K"
"1990",2,"-",1,69,"Dave Stewart & The Spiritual Cowboys"
"1990",2,"-",1,69,"Blow Monkeys"
"1990",2,"-",1,69,"Teena Marie"
"1990",2,"-",1,69,"Princess Ivori"
"1990",1,"-",1,69,"Joan Jett"
"1990",1,"-",1,69,"Taylor Dayne"
"1990",1,"-",1,69,"Daryl Hall & John Oates"
"1990",1,"-",1,69,"Chris Rea"
"1990",3,"-",1,70,"Aztec Camera"
"1990",2,"-",1,70,"Gilbert O'Sullivan"
"1990",2,"-",1,70,"Dusty Springfield"
"1990",2,"-",1,70,"Billy Joel"
"1990",2,"-",1,70,"Billy Idol"
"1990",1,"-",1,70,"Catch [1]"
"1990",1,"-",1,70,"N.W.A."
"1990",1,"-",1,70,"Deep Purple"
"1990",1,"-",1,70,"Wendy & Lisa"
"1990",1,"-",1,70,"Wild Weekend"
"1990",4,"-",1,71,"Maxi Priest"
"1990",4,"-",1,71,"Propaganda"
"1990",3,"-",1,71,"Kim Wilde"
"1990",2,"-",1,71,"Paul Young"
"1990",2,"-",1,71,"Ride"
"1990",2,"-",1,71,"Tairrie B"
"1990",2,"-",1,71,"Rhythmatic"
"1990",2,"-",1,71,"Reggae Philharmonic Orchestra ft Jazzy Joyce"
"1990",1,"-",1,71,"Claudia Brücken"
"1990",1,"-",1,71,"Sybil"
"1990",1,"-",1,71,"Shakespear's Sister"
"1990",1,"-",1,71,"Titiyo"
"1990",1,"-",1,71,"Bobby Vinton"
"1990",1,"-",1,71,"Double Trouble with vocals by Janette Sewell"
"1990",1,"-",1,71,"3rd Bass"
"1990",1,"-",1,71,"Gary Moore"
"1990",2,"-",1,72,"Danny Madden"
"1990",2,"-",1,72,"Gwen Dickey"
"1990",1,"-",1,72,"Neville Brothers"
"1990",1,"-",1,72,"Blue Nile"
"1990",1,"-",1,72,"Blue Aeroplanes"
"1990",2,"-",1,73,"4 Hero"
"1990",2,"-",1,73,"Pebbles"
"1990",2,"-",1,73,"Energy Orchard"
"1990",2,"-",1,73,"Tol & Tol"
"1990",1,"-",1,73,"That Petrol Emotion"
"1990",1,"-",1,73,"Hi Power"
"1990",1,"-",1,73,"Hi Power"
"1990",1,"-",1,73,"F M"
"1990",1,"-",1,73,"Scottish Rugby Team With Ronnie Browne"
"1990",1,"-",1,73,"African Business"
"1990",1,"-",1,73,"Icicle Works"
"1990",1,"-",1,73,"Cybersonik"
"1990",1,"-",1,73,"45 King"
"1990",1,"-",1,73,"45 King"
"1990",1,"-",1,73,"The Bangles"
"1990",1,"-",1,73,"Holly Johnson"
"1990",2,"-",2,74,"Jody Watley"
"1990",1,"-",1,74,"Milli Vanilli"
"1990",1,"-",1,74,"Mike 'Hitman' Wilson"
"1990",1,"-",1,74,"Stress"
"1990",1,"-",1,74,"Deskee"
"1990",1,"-",1,74,"Stereo MC's"
"1990",1,"-",1,74,"Roxanne Shante"
"1990",1,"-",1,74,"Judas Priest"
"1990",1,"-",1,74,"Mr Fingers"
"1990",1,"-",1,75,"Five Thirty"
"1990",1,"-",1,75,"Ruthless Rap Assassins ft Tracey Carmen"
"1990",1,"-",1,75,"Spiritualized"
"1990",1,"-",1,75,"Spiritualized"
"1990",1,"-",1,75,"Ian McCulloch ft Elizabeth Fraser"
"1990",1,"-",1,75,"London Boys"
"1990",1,"-",1,75,"Seduction"
"1990",1,"-",1,75,"Ruthless Rap Assassins"
"1990",1,"-",1,75,"Joan Armatrading"
"1990",1,"-",1,75,"Shakin' Stevens"
"1990",1,"-",1,75,"World's Famous Supreme Team Show"
"1990",1,"-",1,75,"Flowered Up"
"1990",1,"-",1,75,"Pasadenas"
"1990",1,"-",1,75,"Pretty Boy Floyd"
"1990",1,"-",1,75,"Paris Angels"
"1990",1,"-",1,75,"Living Colour"
"1991",25,"21",16,1,"Bryan Adams"
"1991",15,"10",5,1,"Cher"
"1991",16,"8",5,1,"Chesney Hawkes"
"1991",14,"8",5,1,"Queen"
"1991",14,"8",5,1,"Queen"
"1991",14,"8",3,1,"Color Me Badd"
"1991",12,"7",3,1,"The Simpsons"
"1991",12,"7",2,1,"Vic Reeves & The Wonder Stuff"
"1991",12,"7",2,1,"Jason Donovan"
"1991",11,"7",2,1,"KLF ft The Children Of The Revolution"
"1991",10,"6",2,1,"George Michael & Elton John"
"1991",10,"5",2,1,"Michael Jackson"
"1991",9,"5",2,1,"The Clash"
"1991",5,"3",2,1,"Iron Maiden"
"1991",12,"7",1,1,"Enigma"
"1991",7,"5",1,1,"Hale & Pace & The Stonkers"
"1991",6,"3",1,1,"U2"
"1991",6,"2",1,1,"Queen"
"1991",16,"10",6,2,"Right Said Fred"
"1991",10,"7",3,2,"James"
"1991",15,"7",2,2,"2 Unlimited"
"1991",13,"7",2,2,"Salt-N-Pepa"
"1991",11,"7",2,2,"Diana Ross"
"1991",11,"6",2,2,"Extreme"
"1991",12,"6",2,2,"Scorpions"
"1991",9,"6",2,2,"The KLF"
"1991",8,"3",2,2,"Madonna"
"1991",12,"7",1,2,"Heavy D. & The Boyz"
"1991",13,"6",1,2,"Amy Grant"
"1991",10,"6",1,2,"Nomad ft MC Mikee Freedom"
"1991",10,"5",1,2,"Crystal Waters"
"1991",15,"4",1,2,"Seal"
"1991",15,"9",3,3,"Oceanic"
"1991",11,"5",3,3,"Rod Stewart"
"1991",10,"6",2,3,"The Prodigy"
"1991",8,"5",2,3,"PM Dawn"
"1991",10,"4",2,3,"Guns N' Roses"
"1991",9,"4",2,3,"Erasure"
"1991",13,"6",1,3,"Beverley Craven"
"1991",13,"5",1,3,"Orchestral Manoeuvres In The Dark"
"1991",10,"5",1,3,"John Travolta & Olivia Newton-John"
"1991",9,"5",1,3,"Monty Python's Flying Circus"
"1991",8,"5",1,3,"Two In A Room"
"1991",12,"4",1,3,"C&C Music Factory ft Freedom Williams"
"1991",9,"4",1,3,"The Waterboys"
"1991",11,"3",1,3,"East Side Beat"
"1991",9,"3",1,3,"Altern 8"
"1991",10,"3",1,3,"K-Klass"
"1991",8,"3",1,3,"Madonna"
"1991",10,"5",3,4,"The Shamen"
"1991",10,"6",2,4,"Roxette"
"1991",11,"5",2,4,"The Source ft Candi Staton"
"1991",11,"5",2,4,"Kiri Te Kanawa"
"1991",9,"5",2,4,"Erasure"
"1991",13,"6",1,4,"Kenny Thomas"
"1991",11,"6",1,4,"Zoe"
"1991",12,"5",1,4,"Zucchero ft Paul Young"
"1991",12,"4",1,4,"Oleta Adams"
"1991",11,"4",1,4,"C&C Music Factory ft Freedom Williams"
"1991",8,"3",1,4,"Prince & The New Power Generation"
"1991",8,"3",1,4,"Bizarre Inc"
"1991",7,"3",1,4,"Praise"
"1991",7,"3",1,4,"Kylie Minogue & Keith Washington"
"1991",8,"3",1,4,"Pet Shop Boys"
"1991",8,"3",1,4,"Pet Shop Boys"
"1991",10,"4",1,5,"Color Me Badd"
"1991",10,"4",1,5,"Cathy Dennis"
"1991",8,"4",1,5,"Soft Cell ft Marc Almond"
"1991",12,"3",1,5,"Salt-N-Pepa"
"1991",7,"3",1,5,"The Wonder Stuff"
"1991",7,"3",1,5,"Arnee & The Terminaters"
"1991",8,"3",1,5,"Bassheads"
"1991",7,"3",1,5,"Guns N' Roses"
"1991",11,"2",1,5,"Bee Gees"
"1991",4,"2",1,5,"Metallica"
"1991",7,"1",1,5,"Madonna"
"1991",9,"3",3,6,"Stevie B"
"1991",11,"4",2,6,"Paula Abdul"
"1991",9,"4",2,6,"Brian May"
"1991",6,"2",2,6,"Vic Reeves & The Roman Numerals"
"1991",11,"4",1,6,"Rozalla"
"1991",13,"4",1,6,"Julian Lennon"
"1991",11,"4",1,6,"R.E.M."
"1991",9,"3",1,6,"Bette Midler"
"1991",9,"3",1,6,"Incognito ft Jocelyn Brown"
"1991",8,"3",1,6,"Kylie Minogue"
"1991",7,"3",1,6,"Kylie Minogue"
"1991",7,"3",1,6,"EMF"
"1991",7,"3",1,6,"Genesis"
"1991",7,"2",1,6,"Simple Minds"
"1991",9,"3",3,7,"Bomb The Bass"
"1991",9,"4",2,7,"Xpansions"
"1991",10,"3",2,7,"Orchestral Manoeuvres In The Dark"
"1991",7,"3",2,7,"The Simpsons"
"1991",6,"3",1,7,"Nirvana"
"1991",8,"2",1,7,"Doors"
"1991",7,"2",1,7,"Rick Astley"
"1991",11,"1",1,7,"Off-Shore"
"1991",7,"1",1,7,"Jesus Jones"
"1991",14,"4",3,8,"Quartz introducing Dina Carroll"
"1991",10,"4",2,8,"Sabrina Johnston"
"1991",8,"3",2,8,"Soho"
"1991",9,"2",2,8,"Free"
"1991",10,"4",1,8,"MC Hammer"
"1991",7,"3",1,8,"Electronic"
"1991",8,"2",1,8,"Dannii Minogue"
"1991",8,"2",1,8,"Blur"
"1991",8,"2",1,8,"DJ Jazzy Jeff & The Fresh Prince"
"1991",13,"2",1,8,"N-Joi"
"1991",11,"2",1,8,"Bill Medley & Jennifer Warnes"
"1991",9,"2",1,8,"Michael Bolton"
"1991",7,"2",1,8,"Cola Boy"
"1991",10,"1",1,8,"Simply Red"
"1991",8,"1",1,8,"Seal"
"1991",6,"1",1,8,"Dannii Minogue"
"1991",4,"1",1,8,"Guns N' Roses"
"1991",9,"2",2,9,"Martika"
"1991",6,"2",2,9,"808 State"
"1991",9,"1",1,9,"Robert Palmer"
"1991",7,"1",1,9,"James"
"1991",5,"1",1,9,"New Kids On The Block"
"1991",11,"2",2,10,"Utah Saints"
"1991",8,"2",2,10,"Cher"
"1991",6,"2",2,10,"Kim Appleby"
"1991",9,"1",1,10,"Gary Clail On-U Sound System"
"1991",12,"1",1,10,"Divinyls"
"1991",9,"1",1,10,"Deacon Blue"
"1991",8,"1",1,10,"Sonia"
"1991",8,"1",1,10,"Rod Stewart with The Temptations"
"1991",10,"1",1,10,"Moby"
"1991",7,"1",1,10,"De La Soul"
"1991",7,"1",1,10,"Lisa Stansfield"
"1991",6,"1",1,10,"Jason Donovan"
"1991",6,"1",1,10,"Cliff Richard"
"1991",6,"1",1,10,"Vanilla Ice"
"1991",6,"1",1,10,"Snap!"
"1991",6,"1",1,10,"Justified Ancients Of Mu Mu"
"1991",7,"-",3,11,"Dannii Minogue"
"1991",8,"-",2,11,"Lenny Kravitz"
"1991",8,"-",2,11,"Simply Red"
"1991",7,"-",1,11,"Kenny Thomas"
"1991",6,"-",1,11,"SL2"
"1991",6,"-",1,11,"SL2"
"1991",5,"-",1,11,"Carter The Unstoppable Sex Machine"
"1991",8,"-",1,11,"Rozalla"
"1991",5,"-",2,12,"Bros"
"1991",11,"-",1,12,"Living Colour"
"1991",10,"-",1,12,"Kenny Thomas"
"1991",10,"-",1,12,"Don McLean"
"1991",8,"-",1,12,"Feargal Sharkey"
"1991",8,"-",1,12,"Black Box"
"1991",7,"-",1,12,"Technotronic ft Reggie"
"1991",7,"-",1,12,"Belinda Carlisle"
"1991",8,"-",1,12,"Kate Bush"
"1991",6,"-",1,12,"Seal"
"1991",6,"-",1,12,"Roxette"
"1991",6,"-",1,12,"Bryan Adams"
"1991",5,"-",1,12,"New Kids On The Block"
"1991",7,"-",1,12,"Extreme"
"1991",5,"-",1,12,"Pet Shop Boys"
"1991",7,"-",2,13,"Cathy Dennis"
"1991",10,"-",1,13,"Whitney Houston"
"1991",9,"-",1,13,"Bizarre Inc"
"1991",8,"-",1,13,"Marc Bolan & T Rex"
"1991",10,"-",1,13,"Mike & The Mechanics"
"1991",9,"-",1,13,"Massive Attack"
"1991",7,"-",1,13,"Tina Turner"
"1991",7,"-",1,13,"Enya"
"1991",11,"-",1,13,"The Young Disciples"
"1991",7,"-",1,13,"U2"
"1991",5,"-",1,13,"Sonia"
"1991",4,"-",1,13,"Simple Minds"
"1991",3,"-",1,13,"Pet Shop Boys"
"1991",7,"-",3,14,"UK Mixmasters"
"1991",11,"-",2,14,"Patsy Cline"
"1991",9,"-",2,14,"Quadrophonia"
"1991",8,"-",1,14,"Brothers In Rhythm"
"1991",7,"-",1,14,"Omar"
"1991",7,"-",1,14,"Marky Mark & The Funky Bunch ft Loleatta Holloway"
"1991",6,"-",1,14,"T99"
"1991",6,"-",1,14,"Dannii Minogue"
"1991",4,"-",1,14,"New Kids On The Block"
"1991",7,"-",1,14,"Love Decade"
"1991",5,"-",1,14,"Anthrax ft Chuck D"
"1991",4,"-",1,14,"Queen"
"1991",4,"-",1,14,"Ride"
"1991",7,"-",2,15,"LaTour"
"1991",5,"-",2,15,"The Charlatans"
"1991",9,"-",1,15,"Salt-N-Pepa"
"1991",7,"-",1,15,"A Tribe Called Quest"
"1991",7,"-",1,15,"Cubic 22"
"1991",6,"-",1,15,"The Clash"
"1991",6,"-",1,15,"Erasure"
"1991",7,"-",1,15,"Prince & The New Power Generation"
"1991",5,"-",1,15,"MC Hammer"
"1991",4,"-",1,15,"Pop Will Eat Itself"
"1991",4,"-",1,15,"Metallica"
"1991",10,"-",2,16,"Banderas"
"1991",7,"-",2,16,"DJ H ft Stefy"
"1991",8,"-",2,16,"Driza Bone"
"1991",10,"-",1,16,"Queen"
"1991",8,"-",1,16,"Black Box"
"1991",6,"-",1,16,"Nomad"
"1991",6,"-",1,16,"T'Pau"
"1991",6,"-",1,16,"R.E.M."
"1991",7,"-",1,16,"Union ft The England Rugy World Cup Squad"
"1991",6,"-",1,16,"Chris Rea"
"1991",5,"-",1,16,"MC Hammer"
"1991",7,"-",1,16,"Shades Of Rhythm"
"1991",5,"-",1,16,"Kylie Minogue"
"1991",4,"-",1,16,"Anthrax"
"1991",4,"-",1,16,"Ned's Atomic Dustbin"
"1991",10,"-",2,17,"Martika"
"1991",6,"-",2,17,"Lisa Lisa & Cult Jam"
"1991",10,"-",1,17,"Voice Of The Beehive"
"1991",9,"-",1,17,"Frances Nero"
"1991",9,"-",1,17,"Mariah Carey"
"1991",9,"-",1,17,"Definition Of Sound"
"1991",7,"-",1,17,"Cathy Dennis"
"1991",7,"-",1,17,"Midge Ure"
"1991",6,"-",1,17,"Marc Almond"
"1991",7,"-",1,17,"Crowded House"
"1991",7,"-",1,17,"Chris Isaak"
"1991",7,"-",1,17,"Happy Mondays"
"1991",5,"-",1,17,"Jason Donovan"
"1991",5,"-",1,17,"Control"
"1991",5,"-",1,17,"Frankie Knuckles"
"1991",4,"-",1,17,"Level 42"
"1991",11,"-",2,18,"The Mock Turtles"
"1991",7,"-",2,18,"Human Resource"
"1991",3,"-",2,18,"The Wonder Stuff"
"1991",8,"-",1,18,"Ralph Tresvant"
"1991",8,"-",1,18,"Jimmy Barnes & INXS"
"1991",6,"-",1,18,"Crystal Waters"
"1991",6,"-",1,18,"Alexander O'Neal"
"1991",9,"-",3,19,"R.E.M."
"1991",8,"-",1,19,"Natalie Cole with Nat 'King' Cole"
"1991",8,"-",1,19,"Kim Appleby"
"1991",7,"-",1,19,"Extreme"
"1991",5,"-",1,19,"EMF"
"1991",3,"-",1,19,"Skid Row"
"1991",8,"-",1,20,"Rocky V ft Joey B. Ellis & Tynetta Hare"
"1991",7,"-",1,20,"C&C Music Factory ft Freedom Williams"
"1991",7,"-",1,20,"Scritti Politti & Shabba Ranks"
"1991",6,"-",1,20,"Bananarama"
"1991",6,"-",1,20,"Rebel MC ft Tenor Fly & Barrington Levy"
"1991",5,"-",1,20,"Monie Love vs Adeva"
"1991",5,"-",1,20,"Paul Young"
"1991",4,"-",1,20,"MC Hammer"
"1991",4,"-",1,20,"Kraftwerk"
"1991",4,"-",1,20,"Simple Minds"
"1991",3,"-",1,20,"The Stone Roses"
"1991",3,"-",1,20,"Skid Row"
"1991",8,"-",2,21,"PJB ft Hannah & Her Sisters"
"1991",7,"-",1,21,"Jesus Jones"
"1991",7,"-",1,21,"Sophie Lawrence"
"1991",6,"-",1,21,"Roxette"
"1991",5,"-",1,21,"Slade"
"1991",6,"-",1,21,"Alice Cooper"
"1991",4,"-",1,21,"Thunder"
"1991",4,"-",1,21,"Dire Straits"
"1991",4,"-",1,21,"Ned's Atomic Dustbin"
"1991",8,"-",1,22,"Roachford"
"1991",9,"-",1,22,"Marc Cohn"
"1991",6,"-",1,22,"Gloria Estefan"
"1991",6,"-",1,22,"DJ H ft Stefy"
"1991",5,"-",1,22,"De La Soul"
"1991",5,"-",1,22,"Sonia"
"1991",5,"-",1,22,"Mantronix"
"1991",5,"-",1,22,"Queen"
"1991",4,"-",1,22,"Sting"
"1991",4,"-",1,22,"Vanilla Ice"
"1991",4,"-",1,22,"Roxette"
"1991",4,"-",1,22,"Public Enemy"
"1991",6,"-",2,23,"Londonbeat"
"1991",5,"-",2,23,"Tina Turner"
"1991",4,"-",2,23,"Deacon Blue"
"1991",8,"-",1,23,"Michael Bolton"
"1991",10,"-",1,23,"Belinda Carlisle"
"1991",7,"-",1,23,"Carter The Unstoppable Sex Machine"
"1991",7,"-",1,23,"Kirsty MacColl"
"1991",7,"-",1,23,"DJ Carl Cox"
"1991",5,"-",1,23,"The Mixmasters"
"1991",5,"-",1,23,"Cliff Richard"
"1991",5,"-",1,23,"N-Joi"
"1991",5,"-",1,23,"Karyn White"
"1991",3,"-",1,23,"Pop Will Eat Itself"
"1991",7,"-",1,24,"Gloria Estefan"
"1991",6,"-",1,24,"The Railway Children"
"1991",6,"-",1,24,"Seal"
"1991",4,"-",1,24,"Anticappella"
"1991",4,"-",1,24,"Blur"
"1991",4,"-",1,24,"Pet Shop Boys"
"1991",3,"-",1,24,"Happy Mondays"
"1991",7,"-",2,25,"Amy Grant"
"1991",6,"-",2,25,"Voice Of The Beehive"
"1991",6,"-",1,25,"Prince & The New Power Generation"
"1991",5,"-",1,25,"Gloria Estefan"
"1991",6,"-",1,25,"Massive Attack"
"1991",4,"-",1,25,"Morrissey"
"1991",5,"-",1,25,"Oceanic"
"1991",4,"-",1,25,"Runrig"
"1991",2,"-",1,25,"Poison"
"1991",4,"-",2,26,"Congress"
"1991",6,"-",1,26,"Kenny Thomas"
"1991",6,"-",1,26,"Tongue 'N' Cheek"
"1991",4,"-",1,26,"Megadeth"
"1991",3,"-",1,26,"Manic Street Preachers"
"1991",3,"-",1,26,"Manic Street Preachers"
"1991",3,"-",1,26,"Morrissey"
"1991",3,"-",1,26,"Little Angels"
"1991",6,"-",2,27,"Mark Summers"
"1991",8,"-",1,27,"Alison Limerick"
"1991",8,"-",1,27,"Jesus Loves You"
"1991",4,"-",1,27,"Bros"
"1991",5,"-",1,27,"Billy Bragg"
"1991",5,"-",1,27,"Chesney Hawkes"
"1991",4,"-",1,27,"Vanilla Ice"
"1991",4,"-",1,27,"R.E.M."
"1991",4,"-",1,27,"Chris Rea"
"1991",3,"-",1,27,"INXS"
"1991",3,"-",1,27,"Pixies"
"1991",5,"-",1,27,"Scorpions"
"1991",5,"-",2,28,"Pete Wylie & The Farm"
"1991",7,"-",1,28,"Altern 8"
"1991",5,"-",1,28,"Jive Bunny & The Mastermixers"
"1991",7,"-",1,28,"Michael Bolton"
"1991",3,"-",1,28,"EMF"
"1991",3,"-",1,28,"The High"
"1991",3,"-",1,28,"The Charlatans"
"1991",3,"-",1,28,"R.E.M."
"1991",4,"-",2,29,"Rolling Stones"
"1991",9,"-",1,29,"M People"
"1991",5,"-",1,29,"The Shamen"
"1991",8,"-",1,29,"Will To Power"
"1991",5,"-",1,29,"Wilson Phillips"
"1991",5,"-",1,29,"Whitney Houston"
"1991",5,"-",1,29,"The Stranglers"
"1991",4,"-",1,29,"Belinda Carlisle"
"1991",3,"-",1,29,"The Wedding Present"
"1991",2,"-",1,29,"Morrissey"
"1991",2,"-",1,29,"My Bloody Valentine"
"1991",7,"-",2,30,"Eric Clapton"
"1991",5,"-",2,30,"Bananarama"
"1991",3,"-",2,30,"Samantha Janus"
"1991",6,"-",1,30,"Simon & Garfunkel"
"1991",5,"-",1,30,"Inspiral Carpets"
"1991",4,"-",1,30,"Transvision Vamp"
"1991",3,"-",1,30,"INXS"
"1991",3,"-",1,30,"Simon & Garfunkel"
"1991",7,"-",1,31,"Shabba Ranks ft Maxi Priest"
"1991",5,"-",1,31,"Gazza"
"1991",4,"-",1,31,"Jesus Jones"
"1991",4,"-",1,31,"The Farm"
"1991",4,"-",1,31,"George Michael"
"1991",4,"-",1,31,"Orbital"
"1991",4,"-",1,31,"Deacon Blue"
"1991",3,"-",1,31,"C&C Music Factory"
"1991",7,"-",2,32,"Beverley Craven"
